Letter,Drug Name,Price (₺),Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
C,COVERAM 5 MG + 5 MG 30 FILM TABLET,"199,72",Yes,No,perindopril ve amlodipin,C09BB04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552010616,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COVERAM 7 MG/5 MG TABLET (30 TABLET),"235,28",Yes,No,perindopril ve amlodipin,C09BB04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552091066,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COVERSYL 10 MG 30 FİLM TABLET,"104,74",Yes,No,perindopril,C09AA04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552090465,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,"COVERSYL 2,5 MG 30 FILM TABLET","85,07",Yes,No,perindopril,C09AA04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552090892,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COVERSYL 5 MG 30 FİLM TABLET,"104,74",Yes,No,perindopril,C09AA04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552090458,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,"COVERSYL PLUS 10 MG/2,5 MG 30 FILM KAPLI TABLET","206,44",Yes,No,perindopril + indapamid,C09BA04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552090489,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,"COVERSYL PLUS 4/1,25 MG 30 TABLET","267,72",Yes,No,perindopril + indapamid,C09BA04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552010562,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,"COVERSYL PLUS 5 MG/1,25 MG 30 FİLM KAPLI TABLET","104,74",Yes,No,perindopril + indapamid,C09BA04,Beyaz Reçete ile satılır.,SERVIER ILAÇ VE ARAŞTIRMA A.S.,8699552090472,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COZAAR 100 MG FILM KAPLI TABLET (28 TABLET),"98,26",Yes,No,losartan potasyum,C09CA01,Beyaz Reçete ile satılır.,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,8683280337053,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COZAAR 50 MG FILM KAPLI TABLET (28 TABLET),"98,26",Yes,No,losartan potasyum,C09CA01,Beyaz Reçete ile satılır.,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,8683280337060,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COZYMEL 3 MG TABLET (30 TABLET),"515,28",Yes,No,melatonin,N05CH01,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578010485,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,COZYMEL 3 MG TABLET (60 TABLET),"383,29",Yes,No,melatonin,N05CH01,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578010492,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRALIUM 100 MG TABLET (30 TABLET),"491,59",Yes,No,modafinil,N06BA07,Beyaz Reçete ile satılır.,SANTA FARMA İLAÇ SAN. A.Ş.,8699527010535,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRALIUM 200 MG TABLET (30 TABLET),"957,64",Yes,No,modafinil,N06BA07,Beyaz Reçete ile satılır.,SANTA FARMA İLAÇ SAN. A.Ş.,8699527010542,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CREBROS 5 MG 20 FİLM KAPLI TABLET,"65,43",Yes,No,,levosetrizin,Beyaz Reçete ile satılır.,SANTA FARMA İLAÇ SAN. A.Ş.,8699566093384,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CREBROS 5 MG 40 FILM KAPLI TABLET,"131,97",Yes,No,,levosetrizin,Beyaz Reçete ile satılır.,SANTA FARMA İLAÇ SAN. A.Ş.,8699566093391,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRESTOR 10 MG 90 FİLM TABLET,"627,11",Yes,No,rosuvastatin,C10AA07,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786092778,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRESTOR 20 MG 28 FİLM TABLET,"348,68",Yes,No,rosuvastatin,C10AA07,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786090163,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRESTOR 20 MG 90 FİLM TABLET,"627,11",Yes,No,rosuvastatin,C10AA07,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786090248,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRESTOR 40 MG 28 FİLM TABLET,"360,04",Yes,No,rosuvastatin,C10AA07,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786090187,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRESTOR 5 MG 28 FILM TABLET,"146,74",Yes,No,rosuvastatin,C10AA07,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786090262,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CRINONE %8 VAJINAL JEL,"875,08",Yes,No,progesteron -vajinal,G03DA04,Beyaz Reçete ile satılır.,MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,8699777342035,14 Kasım 2025,,"Jel formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Masaj yaparak emilmesi sağlanabilir.",
C,"CROXILEX ES 600 MG/42,9 MG ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (100 ML)","236,18",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280346,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,"CROXILEX ES 600 MG/42,9 MG ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (150 ML)","319,19",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280353,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CROXILEX-BID 400/57 MG FORT ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (100 ML),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280162,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CROXILEX-BID 400/57 MG FORT ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (140 ML),"133,45",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280186,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CROXILEX-BID 400/57 MG FORT ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (70 ML),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280131,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CROXILEX-BID 500 MG/125 MG FILM KAPLI TABLET (10 ADET),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508090495,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CROXILEX-BID 500 MG/125 MG FILM KAPLI TABLET (14 ADET),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508090532,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CROXILEX-BID 875 MG / 125 MG FILM KAPLI TABLET (10 ADET),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508090488,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CROXILEX-BID 875 MG / 125 MG FILM KAPLI TABLET (14 ADET),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508090556,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CROXILEX‐BID 200/28 MG ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (100 ML),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280155,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CROXILEX‐BID 200/28 MG ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ (70 ML),"113,62",Yes,No,amoksisilin + klavulanik asit,J01CR02,Beyaz Reçete ile satılır.,MENARİNİ SAĞLIK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699508280148,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CRUSIA 40 MG/0.4 ML SC/IV ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZlR ENJEKTOR (10 ADET),"778,61",Yes,No,enoksaparin sodyum,B01AB05,Beyaz Reçete ile satılır.,DEM İLAÇ SAN. VE TİC. A.Ş.,8699769950415,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CTRAY 10 MMOL/20 ML ENJEKSIYONLUK COZELTI,"839,05",Yes,No,meglumin gadoterat,V08CA02,Beyaz Reçete ile satılır.,MONEMFARMA İLAÇ SAN. VE TİC. A.Ş.,8681793774150,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CTRAY 5 MMOL/10 ML ENJEKSIYONLUK COZELTI,"459,62",Yes,No,meglumin gadoterat,V08CA02,Beyaz Reçete ile satılır.,MONEMFARMA İLAÇ SAN. VE TİC. A.Ş.,8681793774136,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,"CTRAY 7,5 MMOL/15 ML ENJEKSIYONLUK COZELTI","665,58",Yes,No,meglumin gadoterat,V08CA02,Beyaz Reçete ile satılır.,MONEMFARMA İLAÇ SAN. VE TİC. A.Ş.,8681793774143,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUBITAN CIKOLATA AROMALI 200 ML,"65,43",No,No,,,Beyaz Reçete ile satılır.,NUMIL GIDA ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699745002091,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUBITAN CILEK AROMALI 200 ML,"65,43",No,No,,,Beyaz Reçete ile satılır.,NUMIL GIDA ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699745002107,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUBITAN VANILYA AROMALI 200 ML,"65,43",No,No,,,Beyaz Reçete ile satılır.,NUMIL GIDA ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,8699745002114,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CULENTO 10 MG FILM KAPLI TABLET (28 TABLET),"601,80",Yes,No,montelukast sodyum,R03DC03,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199099126,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CULENTO 4 MG PEDIYATRIK ORAL GRANUL ICEREN 28 SASE,"828,88",Yes,No,montelukast sodyum,R03DC03,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199255058,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
C,CURATINOX 100 MG/20 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"2.119,69",Yes,No,okzaliplatin,L01XA03,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844773250,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CURATINOX 100 MG/20 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"2.119,69",Yes,No,,,,,,,,,
C,CURATINOX 200 MG/40 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"4.129,53",Yes,No,okzaliplatin,L01XA03,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844773267,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CURATINOX 200 MG/40 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"4.129,53",Yes,No,,,,,,,,,
C,CURATINOX 50 MG/10 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"1.113,25",Yes,No,okzaliplatin,L01XA03,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844773243,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CURATINOX 50 MG/10 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"1.113,25",Yes,No,,,,,,,,,
C,"CUROSURF 120 MG/1,5 ML İNTRATRAKEAL SÜSPANSİYON 1 ADET TEK DOZLUK FLAKON","7.731,42",Yes,No,alfa paroktant,R07AA30,Beyaz Reçete ile satılır.,CHİESİ İLAÇ TİC. A.Ş,8699822770028,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
C,CUROSURF 240 MG/3 ML İNTRATRAKEAL SÜSPANSİYON 1 ADET TEK DOZLUK FLAKON,"15.850,84",Yes,No,alfa paroktant,R07AA30,Beyaz Reçete ile satılır.,CHİESİ İLAÇ TİC. A.Ş,8699822770035,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
C,"CUTIVATE % 0,005 30 GR MERHEM","76,99",Yes,No,flutikazon -topikal,D07AC17,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522385041,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
C,"CUTMIRAT 7,5 MG/5 ML SURUP","97,77",Yes,No,butamirat sitrat,R05DB13,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844570309,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUVITRU 1 G/5 ML S.C. UYGULAMA ICIN ENJEKSIYONLUK COZELTI,"4.467,98",Yes,No,,,Mor Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550394,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUVITRU 2 G/10 ML S.C. UYGULAMA ICIN ENJEKSIYONLUK COZELTI,"8.974,74",Yes,No,,,Mor Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550400,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUVITRU 4 G/20 ML S.C. UYGULAMA ICIN ENJEKSIYONLUK COZELTI,"18.015,07",Yes,No,,,Mor Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550417,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CUVITRU 8 G/40 ML S.C. UYGULAMA ICIN ENJEKSIYONLUK COZELTI,"36.097,64",Yes,No,,,Mor Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550424,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
C,CYCLADOL 20 MG 10 TABLET,"113,62",Yes,No,piroksikam,M01AC01,Beyaz Reçete ile satılır.,CHİESİ İLAÇ TİC. A.Ş,8699822010100,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CYCLO-PROGYNOVA 21 DRAJE,"112,11",Yes,No,estradiol + norgestrel,G03FB01,Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546120048,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CYLORIN 100 MG YUMUSAK KAPSUL (50 KAPSUL),"1.531,73",Yes,No,siklosporin,L04AD01,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199196610,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
C,CYLORIN 25 MG YUMUSAK KAPSUL (50 KAPSUL),"490,92",Yes,No,siklosporin,L04AD01,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199196634,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
C,CYNACAL 30 MG 28 FILM TABLET,"2.230,64",Yes,No,sinakalset,H05BX01,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844091347,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CYNACAL 60 MG 28 FILM TABLET,"4.480,34",Yes,No,sinakalset,H05BX01,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844091354,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CYNACAL 90 MG 28 FILM TABLET,"6.662,03",Yes,No,sinakalset,H05BX01,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844091361,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
C,CYOVEL 75 MG SERT KAPSUL (10 ADET),"436,30",Yes,No,oseltamivir fosfat,J05AH02,Beyaz Reçete ile satılır.,SANOVEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699536150789,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
C,CYPLOS ARVOHALER 50 MCG/100 MCG INHALASYON TOZU (60 DOZ),"407,62",Yes,No,salmeterol + flutikazon,R03AK06,Beyaz Reçete ile satılır.,MONTERO İLAÇ VE GIDA SANAYİ TİCARET ANONİM ŞİRKETİ,8680835550158,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
C,CYPLOS ARVOHALER 50 MCG/250 MCG INHALASYON TOZU (60 DOZ),"515,91",Yes,No,salmeterol + flutikazon,R03AK06,Beyaz Reçete ile satılır.,MONTERO İLAÇ VE GIDA SANAYİ TİCARET ANONİM ŞİRKETİ,8680835550165,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
C,CYPLOS ARVOHALER 50 MCG/250 MCG INHALASYON TOZU (60 DOZ),"515,91",Yes,No,,,,,,,,,
C,CYPLOS ARVOHALER 50 MCG/500 MCG INHALASYON TOZU (60 DOZ),"622,36",Yes,No,salmeterol + flutikazon,R03AK06,Beyaz Reçete ile satılır.,MONTERO İLAÇ VE GIDA SANAYİ TİCARET ANONİM ŞİRKETİ,8680835550172,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
